CustomerID;Coverage;Education;EmploymentStatus;Gender;Income;Location.Geo;Location.Code;Zone;Marital.Status;Monthly.Premium.Auto;Months.Since.Last.Claim;Months.Since.Policy.Inception;Number.of.Open.Complaints;Number.of.Policies;Policy.Type;Policy;Renew.Offer.Type;Sales.Channel;Total.Claim.Amount;Vehicle.Class;Vehicle.Size;Group.Clustering;Ratio.Clv.Prime_Tot;Clv
2983;Basic;College;Employed;M;85522;19,2;72,7;Urban;Married;64;1;56;0;3;Personal Auto;Personal L2;Offer4;Branch;165,002742;Four-Door Car;Medsize;Group.4;0,953961289;3418,997258
3004;Extended;High School or Below;Unemployed;M;44606,39071;22,4;87,6;Suburban;Single;93;24;25;0;2;Special Auto;Special L3;Offer3;Agent;669,6;Four-Door Car;Small;Group.4;0,712;1655,4
3008;Basic;Bachelor;Medical Leave;M;13476;17;77;Suburban;Single;67;3;30;2;2;Corporate Auto;Corporate L3;Offer3;Branch;433,588181;Four-Door Car;Medsize;Group.4;0,784284487;1576,411819
3026;Basic;Bachelor;Employed;F;88989;19,1;71,1;Urban;Married;63;19;28;1;3;Personal Auto;Personal L3;Offer3;Call Center;232,745161;Four-Door Car;Small;Group.4;0,868058299;1531,254839
3028;Premium;College;Employed;F;77311;12,9;80,7;Rural;Married;181;18;36;0;2;Personal Auto;Personal L1;Offer1;Agent;113,609508;SUV;Medsize;Group.4;0,982564532;6402,390492
3030;Basic;College;Employed;F;50854;22,8;88,3;Rural;Divorced;73;15;72;0;2;Personal Auto;Personal L2;Offer1;Branch;101,489422;Four-Door Car;Small;Group.4;0,980690749;5154,510578
3041;Extended;Bachelor;Employed;F;35158;17,2;78,3;Rural;Married;76;14;27;0;2;Personal Auto;Personal L3;Offer4;Branch;165,958605;Four-Door Car;Medsize;Group.4;0,919123487;1886,041395
3044;Basic;Bachelor;Employed;F;41154;17;78,4;Suburban;Married;72;6;7;1;8;Personal Auto;Personal L2;Offer2;Agent;345,6;Four-Door Car;Small;Group.4;0,314285714;158,4
3045;Extended;College;Employed;F;70277;17,2;77,7;Rural;Married;80;23;4;0;1;Personal Auto;Personal L3;Offer2;Web;84,818806;Four-Door Car;Small;Group.4;0,734941231;235,181194
3049;Basic;Bachelor;Unemployed;F;44606,39071;16,8;79,4;Suburban;Single;66;23;38;0;4;Personal Auto;Personal L2;Offer1;Branch;668,158687;Four-Door Car;Medsize;Group.4;0,73358904;1839,841313
3085;Extended;High School or Below;Employed;F;37138;17,9;78,6;Suburban;Single;85;4;13;0;1;Personal Auto;Personal L2;Offer1;Branch;612;Two-Door Car;Medsize;Group.4;0,446153846;493
3094;Basic;Bachelor;Employed;F;39841;19,7;70,1;Suburban;Single;72;9;40;0;5;Personal Auto;Personal L3;Offer1;Agent;440,128707;Two-Door Car;Small;Group.4;0,847177532;2439,871293
3095;Basic;High School or Below;Employed;F;51085;29;77,8;Suburban;Married;62;4;58;1;1;Personal Auto;Personal L3;Offer3;Call Center;406,902001;Two-Door Car;Small;Group.4;0,88684594;3189,097999
3100;Basic;High School or Below;Employed;M;37043;18,3;78;Rural;Divorced;68;25;89;3;1;Personal Auto;Personal L2;Offer4;Branch;30,984936;Two-Door Car;Medsize;Group.4;0,994880215;6021,015064
3108;Basic;High School or Below;Disabled;F;24823;16,8;78,5;Urban;Married;69;23;66;0;1;Personal Auto;Personal L1;Offer1;Agent;229,279059;Four-Door Car;Medsize;Group.4;0,949653259;4324,720941
3109;Basic;Bachelor;Employed;F;88249;29;77,4;Rural;Single;108;9;71;0;2;Personal Auto;Personal L3;Offer1;Agent;244,803741;SUV;Large;Group.4;0,968074629;7423,196259
3113;Premium;Master;Employed;F;39770;17,7;80,5;Suburban;Married;117;11;37;0;3;Personal Auto;Personal L3;Offer3;Agent;561,6;Two-Door Car;Medsize;Group.4;0,87027027;3767,4
3114;Basic;High School or Below;Employed;F;76448;19,5;72,2;Suburban;Married;63;9;13;0;3;Personal Auto;Personal L3;Offer3;Web;302,4;Four-Door Car;Medsize;Group.4;0,630769231;516,6
3130;Extended;High School or Below;Unemployed;M;0;18,5;72,6;Suburban;Married;91;33;38;0;2;Corporate Auto;Corporate L3;Offer3;Agent;436,8;Four-Door Car;Small;Group.4;0,873684211;3021,2
3131;Basic;Bachelor;Unemployed;F;0;13;79,6;Suburban;Married;73;18;45;0;5;Corporate Auto;Corporate L3;Offer1;Call Center;350,4;Four-Door Car;Medsize;Group.4;0,893333333;2934,6
3136;Basic;High School or Below;Employed;M;51352;16,7;80,2;Rural;Divorced;66;21;87;3;2;Personal Auto;Personal L2;Offer1;Branch;95,661376;Four-Door Car;Medsize;Group.4;0,98334006;5646,338624
3137;Basic;College;Unemployed;M;44606,39071;28,8;77,5;Urban;Married;72;27;21;2;2;Personal Auto;Personal L2;Offer1;Agent;297,419028;Two-Door Car;Medsize;Group.4;0,803294294;1214,580972
3145;Premium;Bachelor;Unemployed;F;44606,39071;17,1;76,3;Rural;Married;113;4;92;0;2;Personal Auto;Personal L3;Offer3;Branch;217,92632;Four-Door Car;Medsize;Group.4;0,979037484;10178,07368
3147;Extended;High School or Below;Employed;F;48999;23,1;88,9;Suburban;Married;86;6;65;3;2;Corporate Auto;Corporate L3;Offer1;Web;412,8;Four-Door Car;Medsize;Group.4;0,926153846;5177,2
3152;Basic;College;Employed;F;63755;19,1;72,9;Urban;Married;62;28;40;0;2;Personal Auto;Personal L2;Offer2;Web;291,860708;Two-Door Car;Medsize;Group.4;0,882314231;2188,139292
3156;Basic;Bachelor;Disabled;M;10743;23,1;88,6;Suburban;Married;70;12;64;2;8;Personal Auto;Personal L1;Offer3;Branch;336;Two-Door Car;Medsize;Group.4;0,925;4144
3164;Basic;College;Unemployed;F;0;28,4;75,2;Urban;Married;61;16;29;0;1;Personal Auto;Personal L2;Offer2;Agent;283,881697;Four-Door Car;Medsize;Group.4;0,839524196;1485,118303
3172;Basic;High School or Below;Employed;F;99189;19,5;74,1;Rural;Single;117;27;27;0;3;Corporate Auto;Corporate L3;Offer3;Web;75,302707;SUV;Medsize;Group.4;0,976162486;3083,697293
3175;Basic;College;Employed;M;58089;16,4;79;Suburban;Married;118;31;83;0;1;Personal Auto;Personal L3;Offer1;Agent;566,4;SUV;Medsize;Group.4;0,942168675;9227,6
3182;Basic;College;Unemployed;F;44606,39071;28,3;77,7;Suburban;Single;63;3;5;0;6;Personal Auto;Personal L1;Offer1;Agent;453,6;Four-Door Car;Small;Group.4;-0,44;-138,6
3185;Basic;High School or Below;Employed;M;81082;19;73;Urban;Married;73;5;85;0;4;Personal Auto;Personal L2;Offer2;Agent;281,295903;Four-Door Car;Large;Group.4;0,954666253;5923,704097
3208;Basic;Doctor;Employed;M;40175;17,2;78,3;Rural;Divorced;102;34;78;1;1;Personal Auto;Personal L1;Offer3;Branch;154,721555;SUV;Medsize;Group.4;0,980552846;7801,278445
3213;Basic;Bachelor;Employed;M;44537;28,8;76,4;Urban;Married;106;13;42;0;1;Corporate Auto;Corporate L2;Offer3;Branch;441,907057;Sports Car;Small;Group.4;0,900739655;4010,092943
3215;Basic;Bachelor;Unemployed;F;0;18,6;70,8;Rural;Married;74;29;52;0;8;Corporate Auto;Corporate L2;Offer1;Branch;65,953005;Four-Door Car;Medsize;Group.4;0,982860446;3782,046995
3216;Basic;High School or Below;Employed;F;69844;28,7;76,9;Urban;Married;68;5;9;0;1;Corporate Auto;Corporate L1;Offer2;Branch;184,379697;Four-Door Car;Medsize;Group.4;0,698725985;427,620303
3219;Extended;Bachelor;Unemployed;M;44606,39071;17,1;77,9;Suburban;Single;79;6;55;0;1;Personal Auto;Personal L3;Offer1;Agent;379,2;Four-Door Car;Medsize;Group.4;0,912727273;3965,8
3221;Premium;High School or Below;Employed;F;34516;22,2;87,1;Rural;Married;113;12;70;3;1;Special Auto;Special L2;Offer4;Branch;42,950852;Four-Door Car;Medsize;Group.4;0,994570057;7867,049148
3224;Premium;College;Employed;F;28354;17,1;78,7;Urban;Divorced;118;33;20;0;1;Personal Auto;Personal L3;Offer2;Agent;320,327775;Two-Door Car;Large;Group.4;0,864267892;2039,672225
3227;Basic;College;Unemployed;F;0;28,6;75,7;Suburban;Single;72;22;58;0;5;Personal Auto;Personal L3;Offer3;Call Center;345,6;Two-Door Car;Large;Group.4;0,917241379;3830,4
3230;Extended;Bachelor;Unemployed;F;0;28,8;75,5;Suburban;Single;84;0;76;0;4;Personal Auto;Personal L3;Offer1;Branch;856,347474;Four-Door Car;Large;Group.4;0,865860358;5527,652526
3253;Premium;College;Unemployed;M;44606,39071;18,2;78,8;Suburban;Single;113;10;97;0;9;Corporate Auto;Corporate L3;Offer1;Web;542,4;Four-Door Car;Medsize;Group.4;0,950515464;10418,6
3262;Basic;College;Employed;F;75425;22,5;88,2;Suburban;Divorced;116;25;88;1;2;Personal Auto;Personal L3;Offer2;Call Center;663,643801;Sports Car;Medsize;Group.4;0,934987872;9544,356199
3266;Extended;High School or Below;Employed;F;37995;22,9;88,5;Suburban;Married;139;16;50;0;1;Personal Auto;Personal L3;Offer1;Branch;667,2;SUV;Medsize;Group.4;0,904;6282,8
3269;Extended;High School or Below;Employed;F;75425;17;79,5;Suburban;Married;123;3;49;0;6;Personal Auto;Personal L1;Offer1;Branch;823,798803;Sports Car;Large;Group.4;0,863315281;5203,201197
3270;Basic;Master;Unemployed;F;44606,39071;28,7;77,3;Urban;Single;61;7;71;3;9;Personal Auto;Personal L2;Offer1;Web;208,892861;Two-Door Car;Medsize;Group.4;0,951767984;4122,107139
3276;Basic;Doctor;Employed;F;92629;18,2;76,9;Rural;Single;72;22;1;3;1;Personal Auto;Personal L2;Offer2;Call Center;60,845685;Four-Door Car;Medsize;Group.4;0,154921042;11,154315
3286;Basic;Bachelor;Employed;M;51437;22,3;88;Rural;Married;115;35;30;0;2;Corporate Auto;Corporate L1;Offer3;Branch;244,086665;SUV;Medsize;Group.4;0,929250242;3205,913335
3288;Basic;High School or Below;Unemployed;M;44606,39071;22,5;86,8;Suburban;Single;73;6;97;0;9;Personal Auto;Personal L3;Offer2;Agent;525,6;Four-Door Car;Medsize;Group.4;0,925773196;6555,4
3291;Basic;Bachelor;Employed;F;88723;19,2;72,6;Suburban;Divorced;74;12;94;0;8;Personal Auto;Personal L2;Offer1;Agent;355,2;Two-Door Car;Medsize;Group.4;0,94893617;6600,8
3294;Extended;Bachelor;Employed;F;60078;29,2;77,3;Rural;Married;127;23;60;0;3;Corporate Auto;Corporate L1;Offer3;Branch;140,819942;SUV;Medsize;Group.4;0,981519693;7479,180058
3300;Basic;College;Unemployed;M;44606,39071;18,9;74,1;Suburban;Single;67;26;4;0;3;Personal Auto;Personal L1;Offer1;Call Center;321,6;Two-Door Car;Medsize;Group.4;-0,2;-53,6
3305;Extended;College;Unemployed;M;44606,39071;19,3;70,8;Suburban;Divorced;124;12;58;0;2;Special Auto;Special L2;Offer1;Web;595,2;SUV;Small;Group.4;0,917241379;6596,8
3317;Extended;Bachelor;Employed;F;48567;19;72,7;Suburban;Single;130;12;15;0;1;Personal Auto;Personal L3;Offer2;Agent;624;SUV;Medsize;Group.4;0,68;1326
3330;Extended;High School or Below;Unemployed;F;0;12,8;79,6;Suburban;Single;76;20;17;0;6;Personal Auto;Personal L1;Offer3;Call Center;784,611446;Two-Door Car;Small;Group.4;0,392715599;507,388554
3333;Basic;High School or Below;Unemployed;F;0;18,6;72,9;Suburban;Married;62;31;30;1;2;Corporate Auto;Corporate L3;Offer2;Branch;297,6;Four-Door Car;Medsize;Group.4;0,84;1562,4
3337;Extended;Bachelor;Unemployed;F;44606,39071;19,3;72,9;Urban;Married;96;19;30;0;1;Personal Auto;Personal L3;Offer1;Branch;438,661509;Four-Door Car;Medsize;Group.4;0,847686976;2441,338491
3350;Extended;College;Employed;M;29504;28,1;78,4;Suburban;Single;125;16;29;0;9;Personal Auto;Personal L3;Offer4;Web;1224,56345;SUV;Medsize;Group.4;0,662189393;2400,43655
3381;Basic;Bachelor;Employed;M;82664;17,2;79,5;Rural;Married;114;24;10;3;9;Corporate Auto;Corporate L3;Offer2;Agent;133,425609;SUV;Medsize;Group.4;0,882959992;1006,574391
3382;Basic;Bachelor;Employed;M;50250;22,5;88,8;Suburban;Married;117;3;93;0;1;Personal Auto;Personal L3;Offer3;Agent;561,6;SUV;Medsize;Group.4;0,948387097;10319,4
3387;Extended;College;Medical Leave;M;20978;17;79,9;Suburban;Married;98;19;96;1;1;Personal Auto;Personal L3;Offer2;Branch;1176,2788;Four-Door Car;Small;Group.4;0,874970366;8231,7212
3394;Basic;Bachelor;Disabled;F;23815;13;80,8;Suburban;Married;73;4;47;0;2;Personal Auto;Personal L1;Offer2;Call Center;424,330166;Four-Door Car;Medsize;Group.4;0,876324638;3006,669834
3396;Basic;College;Employed;M;88454;17,2;78,6;Urban;Divorced;101;8;89;0;1;Personal Auto;Personal L3;Offer1;Web;308,749796;SUV;Medsize;Group.4;0,965652487;8680,250204
3411;Basic;College;Medical Leave;F;20943;19;72,4;Urban;Married;69;0;86;0;1;Personal Auto;Personal L3;Offer3;Branch;240,00056;Four-Door Car;Medsize;Group.4;0,959555012;5693,99944
3415;Extended;College;Employed;F;54408;16,9;78,8;Urban;Married;79;29;17;0;4;Personal Auto;Personal L1;Offer2;Branch;288,329793;Four-Door Car;Medsize;Group.4;0,785309164;1054,670207
3417;Basic;Bachelor;Employed;F;91603;17,1;78,6;Suburban;Single;69;4;92;2;3;Personal Auto;Personal L2;Offer1;Agent;472,67262;Four-Door Car;Small;Group.4;0,925539915;5875,32738
3418;Basic;High School or Below;Employed;M;62488;18,8;73,1;Urban;Married;62;35;47;2;1;Personal Auto;Personal L3;Offer2;Call Center;200,689331;Four-Door Car;Medsize;Group.4;0,931129262;2713,310669
3421;Premium;Bachelor;Employed;F;55837;18,9;70,8;Suburban;Single;117;16;35;0;9;Personal Auto;Personal L1;Offer2;Agent;741,867506;Two-Door Car;Medsize;Group.4;0,818835774;3353,132494
3422;Basic;College;Unemployed;F;0;17,9;77,1;Suburban;Single;66;12;71;0;1;Personal Auto;Personal L3;Offer1;Agent;475,2;Two-Door Car;Medsize;Group.4;0,898591549;4210,8
3425;Basic;High School or Below;Unemployed;F;0;17,5;77,5;Suburban;Married;74;0;52;0;1;Personal Auto;Personal L3;Offer1;Call Center;355,2;Four-Door Car;Small;Group.4;0,907692308;3492,8
3448;Basic;High School or Below;Medical Leave;F;23228;18,8;72,9;Suburban;Married;64;4;0;1;6;Corporate Auto;Corporate L3;Offer1;Agent;307,2;Four-Door Car;Medsize;Group.4;0;-307,2
3457;Basic;College;Employed;M;46900;28,6;77,8;Suburban;Married;93,62241888;13;59;0;1;Personal Auto;Personal L2;Offer2;Web;316,8;Four-Door Car;Medsize;Group.4;0,942647375;5206,922714
3461;Extended;High School or Below;Unemployed;F;44606,39071;12,4;79,8;Suburban;Single;92;1;17;0;6;Personal Auto;Personal L2;Offer3;Agent;441,6;Four-Door Car;Medsize;Group.4;0,717647059;1122,4
3463;Extended;Bachelor;Employed;F;62815;17,4;79,3;Rural;Married;80;14;84;0;1;Special Auto;Special L1;Offer2;Call Center;47,061469;Two-Door Car;Large;Group.4;0,992996805;6672,938531
3467;Basic;College;Unemployed;M;0;18,1;78;Suburban;Single;67;6;60;1;1;Personal Auto;Personal L2;Offer4;Branch;321,6;Four-Door Car;Large;Group.4;0,92;3698,4
3471;Basic;College;Employed;F;40516;18,8;71,1;Rural;Married;70;21;31;0;1;Personal Auto;Personal L3;Offer2;Web;137,168874;Two-Door Car;Small;Group.4;0,936788537;2032,831126
3484;Basic;High School or Below;Employed;F;86732;16,7;77,6;Rural;Married;93,62241888;0;95;0;1;Personal Auto;Personal L1;Offer1;Call Center;204,373113;Luxury SUV;Medsize;Group.4;0,977021573;8689,756681
3491;Extended;Master;Employed;F;68516;22,6;86,9;Rural;Married;216;17;0;0;1;Corporate Auto;Corporate L2;Offer2;Branch;95,693949;Luxury SUV;Medsize;Group.4;0;-95,693949
3493;Extended;Bachelor;Employed;F;24477;29,2;75,8;Suburban;Married;79;15;32;0;3;Personal Auto;Personal L3;Offer4;Call Center;379,2;Four-Door Car;Small;Group.4;0,85;2148,8
3494;Basic;Bachelor;Employed;F;44362;17,8;79,6;Rural;Married;66;15;75;0;2;Corporate Auto;Corporate L3;Offer2;Call Center;142,113373;Four-Door Car;Small;Group.4;0,971290228;4807,886627
3497;Premium;Bachelor;Unemployed;M;44606,39071;18,4;71,5;Suburban;Single;159;19;75;0;2;Personal Auto;Personal L3;Offer1;Web;1410,16929;SUV;Medsize;Group.4;0,88174681;10514,83071
3501;Extended;College;Unemployed;M;44606,39071;19,1;72,7;Suburban;Single;81;10;80;3;3;Personal Auto;Personal L3;Offer1;Agent;388,8;Four-Door Car;Medsize;Group.4;0,94;6091,2
3502;Basic;Bachelor;Disabled;M;17672;29;76;Suburban;Divorced;110;28;16;0;1;Personal Auto;Personal L1;Offer3;Branch;792;SUV;Medsize;Group.4;0,55;968
3509;Basic;College;Employed;M;50097;18,7;74,4;Rural;Divorced;71;25;81;0;5;Personal Auto;Personal L1;Offer3;Web;17,484679;Four-Door Car;Medsize;Group.4;0,996959715;5733,515321
3516;Basic;High School or Below;Unemployed;F;44606,39071;18,2;72,2;Suburban;Single;106;29;38;0;1;Corporate Auto;Corporate L3;Offer4;Call Center;763,2;SUV;Small;Group.4;0,810526316;3264,8
3526;Basic;High School or Below;Employed;M;34644;28,9;76,2;Suburban;Married;66;7;36;0;2;Personal Auto;Personal L3;Offer4;Agent;316,8;Four-Door Car;Medsize;Group.4;0,866666667;2059,2
3531;Basic;High School or Below;Unemployed;M;0;19,5;73,5;Suburban;Single;72;8;61;1;2;Special Auto;Special L3;Offer3;Branch;723,010515;Two-Door Car;Medsize;Group.4;0,83538012;3668,989485
3534;Extended;Master;Employed;F;63624;18,6;73,2;Rural;Married;95;10;5;0;5;Personal Auto;Personal L3;Offer1;Call Center;175,243467;Four-Door Car;Medsize;Group.4;0,631066385;299,756533
3543;Extended;High School or Below;Employed;M;96587;18,1;77,6;Suburban;Married;138;31;99;0;1;Personal Auto;Personal L3;Offer2;Agent;749,244062;SUV;Medsize;Group.4;0,945158537;12912,75594
3544;Extended;College;Unemployed;F;44606,39071;17,1;79,1;Suburban;Single;133;0;59;0;2;Personal Auto;Personal L3;Offer1;Agent;638,4;SUV;Medsize;Group.4;0,918644068;7208,6
3547;Basic;College;Unemployed;F;44606,39071;19,5;72,3;Suburban;Married;69;32;21;0;2;Special Auto;Special L2;Offer1;Agent;450,760925;Four-Door Car;Small;Group.4;0,688915856;998,239075
3558;Basic;High School or Below;Unemployed;M;0;28,3;77,2;Suburban;Married;67;4;44;0;1;Personal Auto;Personal L3;Offer2;Call Center;664,128009;Four-Door Car;Small;Group.4;0,774719129;2283,871991
3563;Basic;High School or Below;Employed;F;99759;19,2;73,9;Rural;Married;65;12;25;3;2;Personal Auto;Personal L2;Offer2;Agent;74,463101;Two-Door Car;Medsize;Group.4;0,954176553;1550,536899
3565;Basic;Bachelor;Employed;M;25899;18,1;80,6;Suburban;Married;63;20;36;0;1;Personal Auto;Personal L1;Offer3;Agent;302,4;Four-Door Car;Medsize;Group.4;0,866666667;1965,6
3569;Extended;High School or Below;Employed;M;41859;18,3;72,8;Rural;Married;76;18;58;0;5;Personal Auto;Personal L3;Offer1;Agent;166,1306;Two-Door Car;Large;Group.4;0,96231157;4241,8694
3570;Basic;College;Employed;M;25963;19;71,7;Urban;Married;66;11;35;0;9;Personal Auto;Personal L3;Offer2;Web;298,954932;Four-Door Car;Medsize;Group.4;0,870582281;2011,045068
3577;Extended;Master;Unemployed;F;44606,39071;13,2;78,2;Suburban;Married;77;15;89;0;1;Personal Auto;Personal L3;Offer2;Web;491,66348;Four-Door Car;Medsize;Group.4;0,92825573;6361,33652
3583;Basic;High School or Below;Employed;M;91416;28,1;76,5;Rural;Married;69;4;39;0;5;Personal Auto;Personal L3;Offer2;Call Center;109,904496;Four-Door Car;Medsize;Group.4;0,959158493;2581,095504
3584;Basic;High School or Below;Unemployed;M;0;17,4;78,2;Suburban;Single;70;18;23;0;2;Personal Auto;Personal L2;Offer1;Call Center;504;Four-Door Car;Small;Group.4;0,686956522;1106
3585;Premium;College;Employed;F;50117;29,3;78;Urban;Single;107;13;98;0;4;Corporate Auto;Corporate L2;Offer1;Branch;462,654347;Four-Door Car;Medsize;Group.4;0,955878853;10023,34565
3590;Extended;High School or Below;Unemployed;F;0;18,2;79,3;Suburban;Single;96;0;38;0;3;Personal Auto;Personal L3;Offer1;Agent;818,730215;Four-Door Car;Small;Group.4;0,775567375;2829,269785
3595;Extended;High School or Below;Unemployed;F;0;17;77,1;Suburban;Single;136;7;34;0;3;Corporate Auto;Corporate L3;Offer1;Agent;979,2;SUV;Large;Group.4;0,788235294;3644,8
3597;Basic;High School or Below;Employed;F;20868;17,6;79,9;Suburban;Married;112;14;11;0;1;Personal Auto;Personal L3;Offer2;Branch;537,6;SUV;Large;Group.4;0,563636364;694,4
3620;Extended;Master;Employed;F;99654;22,2;86,6;Rural;Married;121;13;95;0;3;Personal Auto;Personal L3;Offer3;Call Center;272,788141;SUV;Medsize;Group.4;0,976268974;11222,21186
3628;Extended;Doctor;Employed;F;83288;22,3;90;Urban;Married;124;18;70;0;1;Personal Auto;Personal L3;Offer1;Agent;353,397699;SUV;Medsize;Group.4;0,959285979;8326,602301
3638;Basic;Doctor;Employed;M;58883;22,2;86,6;Suburban;Married;62;1;47;0;2;Corporate Auto;Corporate L2;Offer2;Branch;432,480275;Two-Door Car;Medsize;Group.4;0,851585355;2481,519725
3655;Extended;College;Employed;M;39930;19,1;72,9;Suburban;Single;86;22;64;1;2;Personal Auto;Personal L1;Offer1;Call Center;412,8;Four-Door Car;Medsize;Group.4;0,925;5091,2
3663;Basic;Doctor;Employed;M;43091;18,2;72,4;Urban;Married;69;2;36;1;6;Corporate Auto;Corporate L3;Offer1;Branch;330,138332;Four-Door Car;Medsize;Group.4;0,867094069;2153,861668
3666;Basic;High School or Below;Unemployed;F;44606,39071;18,7;74,1;Suburban;Married;63;21;78;0;7;Personal Auto;Personal L3;Offer1;Agent;302,4;Two-Door Car;Medsize;Group.4;0,938461538;4611,6
3673;Basic;College;Employed;F;55289;29,1;78,4;Rural;Single;67;10;71;0;3;Personal Auto;Personal L3;Offer2;Agent;134,124254;Four-Door Car;Medsize;Group.4;0,971804866;4622,875746
3676;Extended;College;Employed;M;30449;19,5;73,2;Suburban;Married;92;23;47;0;3;Personal Auto;Personal L3;Offer1;Agent;501,092992;Four-Door Car;Medsize;Group.4;0,884113554;3822,907008
3690;Basic;Bachelor;Unemployed;M;0;18,9;73,8;Suburban;Divorced;64;26;11;1;7;Personal Auto;Personal L3;Offer1;Web;307,2;Four-Door Car;Medsize;Group.4;0,563636364;396,8
3693;Extended;High School or Below;Employed;F;38688;28,8;78,2;Suburban;Single;249;22;6;0;3;Special Auto;Special L3;Offer1;Agent;2294,631639;Luxury Car;Medsize;Group.4;-0,535898018;-800,631639
3697;Basic;High School or Below;Employed;M;28014;16,9;78;Suburban;Single;104;14;37;0;2;Personal Auto;Personal L2;Offer4;Branch;631,594469;SUV;Small;Group.4;0,835864223;3216,405531
3698;Extended;High School or Below;Employed;M;64825;17,6;79,4;Urban;Married;129;1;78;0;4;Personal Auto;Personal L3;Offer2;Web;359,484342;SUV;Medsize;Group.4;0,964273073;9702,515658
3703;Basic;Bachelor;Employed;M;77357;19,6;71,7;Rural;Single;67;24;38;0;8;Personal Auto;Personal L2;Offer3;Web;29,884537;Four-Door Car;Medsize;Group.4;0,988262161;2516,115463
3708;Basic;College;Medical Leave;F;17576;19,2;70,8;Suburban;Married;93,62241888;29;70;0;1;Corporate Auto;Corporate L2;Offer2;Call Center;398,502948;Four-Door Car;Medsize;Group.4;0,939192991;6155,066374
